AERO 2 Sp. z o.o.;LTE1800/10/2777/3/14;zmP;2022-08-31;"20E56'59""";"52N17'14""";Warszawa;Cegłowska 80;11425;1465011
AERO 2 Sp. z o.o.;LTE1800/10/2778/1/12;P;2022-08-31;"16E16'16""";"50N49'37""";Wałbrzych;Podwale 1C;P34008;0221091
AERO 2 Sp. z o.o.;LTE1800/10/2779/1/12;P;2022-08-31;"17E02'09""";"51N07'35""";Wrocław;Trzebicka 42-44;P34022;0264011
AERO 2 Sp. z o.o.;LTE1800/10/2780/1/12;P;2022-08-31;"16E52'27""";"51N07'26""";Wrocław;Płużna 23, dz. nr 24;P34032;0264011
AERO 2 Sp. z o.o.;LTE1800/10/2781/1/12;P;2022-08-31;"16E54'29""";"51N07'17""";Wrocław;Osiniecka;P34063;0264011
AERO 2 Sp. z o.o.;LTE1800/10/2782/2/13;zmP;2022-08-31;"19E00'08""";"50N15'14""";Katowice;Koszarowa 6a;20421;2469011
AERO 2 Sp. z o.o.;LTE1800/10/2783/4/15;zmP;2022-08-31;"18E54'38""";"50N15'09""";Ruda Śląska;Oświęcimska 90;20062;2472011
AERO 2 Sp. z o.o.;LTE1800/10/2784/2/12;zmP;2022-08-31;"21E58'07""";"51N19'32""";Kazimierz Dolny;Góry I 46;P12772;0614043
AERO 2 Sp. z o.o.;LTE1800/10/2785/1/12;P;2022-08-31;"17E01'52""";"51N05'10""";Wrocław;Spiska, róg Kuronia, dz. nr 7;P34249;0264011
AERO 2 Sp. z o.o.;LTE1800/10/2786/1/12;P;2022-08-31;"16E30'04""";"50N34'40""";Nowa Ruda;pl. ks. Michała Białowąsa 10;P34305;0208041
AERO 2 Sp. z o.o.;LTE1800/10/2787/1/12;P;2022-08-31;"16E16'28""";"50N46'16""";Wałbrzych;Piotra Wysockiego 10;P34314;0221091
AERO 2 Sp. z o.o.;LTE1800/10/2788/1/12;P;2022-08-31;"16E15'20""";"50N45'51""";Wałbrzych;1-go Maja 81;P34323;0221091
AERO 2 Sp. z o.o.;LTE1800/10/2789/1/12;P;2022-08-31;"16E17'33""";"50N46'17""";Wałbrzych;Piłsudskiego 41;P34324;0221091
AERO 2 Sp. z o.o.;LTE1800/10/2790/3/15;zmP;2022-08-31;"21E02'07""";"52N13'24""";Warszawa;Rozbrat 16\18;10778;1465011
AERO 2 Sp. z o.o.;LTE1800/10/2791/1/12;P;2022-08-31;"15E22'38""";"51N03'30""";Olszyna Lubańska;3-go Maja 16;P34505;0210053
AERO 2 Sp. z o.o.;LTE1800/10/2792/1/12;P;2022-08-31;"15E49'48""";"50N54'39""";Jelenia Góra;Wrocławska 75;P34513;0261011
AERO 2 Sp. z o.o.;LTE1800/10/2793/2/13;zmP;2022-08-31;"19E26'56""";"50N05'20""";Płaza;Płaza, dz. nr 2042/3;20570;1203033
AERO 2 Sp. z o.o.;LTE1800/10/2794/1/12;P;2022-08-31;"15E34'56""";"51N06'39""";Lwówek Śląski;Kościelna 27;P34541;0212033
AERO 2 Sp. z o.o.;LTE1800/10/2795/1/12;P;2022-08-31;"15E49'58""";"50N47'24""";Kowary;Szkolna 2;P34565;0206021
AERO 2 Sp. z o.o.;LTE1800/10/2796/1/12;P;2022-08-31;"16E09'18""";"51N25'56""";Lubin;dz. nr 805/9, komin EC1;P34709;0211011
AERO 2 Sp. z o.o.;LTE1800/10/2797/1/12;P;2022-08-31;"16E03'30""";"51N39'53""";Głogów;gen. W. Sikorskiego 60;P34718;0203011
AERO 2 Sp. z o.o.;LTE1800/10/2798/2/16;zmP;2022-08-31;"18E56'42""";"53N03'02""";Ciechocin;nr. dz. 311/5;BT44523;0405022
AERO 2 Sp. z o.o.;LTE1800/10/2799/1/12;P;2022-08-31;"16E06'45""";"51N38'43""";Głogów;Królowej Jadwigi 1;P34744;0203011
AERO 2 Sp. z o.o.;LTE1800/10/2800/2/13;zmP;2022-08-31;"19E08'02""";"49N43'41""";Łodygowice;Żywiecka 66;20593;2417082
AERO 2 Sp. z o.o.;LTE1800/10/2801/1/12;P;2022-08-31;"16E12'03""";"51N12'43""";Legnica;Spokojna 9;P34792;0262011
AERO 2 Sp. z o.o.;LTE1800/10/2802/2/12;zmP;2022-08-31;"23E26'41""";"51N08'05""";Chełm;Trubakowska 61, dz. nr 283;P12792;0662011
AERO 2 Sp. z o.o.;LTE1800/10/2803/3/16;zmP;2022-08-31;"22E50'41""";"52N08'03""";Huszlew;nr. dz. 466;BT13150;1410012
AERO 2 Sp. z o.o.;LTE1800/10/2804/2/15;zmP;2022-08-31;"20E56'07""";"52N16'20""";Warszawa;Władysława Stanisława Reymonta 8;11104;1465011
AERO 2 Sp. z o.o.;LTE1800/10/2805/2/13;zmP;2022-08-31;"22E22'29""";"53N48'59""";Ełk;dz. nr 2162/17;41255;2805011
AERO 2 Sp. z o.o.;LTE1800/10/2806/2/13;zmP;2022-08-31;"22E29'32""";"54N02'08""";Olecko;Produkcyjna 2;41627;2813043
AERO 2 Sp. z o.o.;LTE1800/10/2807/2/13;zmP;2022-08-31;"19E49'49""";"53N15'44""";Lidzbark k/Działdowa;dz. nr 26/2;41635;2803043
AERO 2 Sp. z o.o.;LTE1800/10/2808/2/16;zmP;2022-08-31;"18E35'05""";"54N22'48""";Gdańsk;Juliusza Słowackiego 45;BT42000;2261011
AERO 2 Sp. z o.o.;LTE1800/10/2809/3/16;zmP;2022-08-31;"18E37'05""";"54N23'38""";Gdańsk;Bolesława Chrobrego 79A;BT42016;2261011
AERO 2 Sp. z o.o.;LTE1800/10/2810/2/13;zmP;2022-08-31;"18E31'40""";"54N20'52""";Gdańsk;Kartuska 395;42033;2261011
AERO 2 Sp. z o.o.;LTE1800/10/2811/3/14;zmP;2022-08-31;"18E41'34""";"54N23'22""";Gdańsk;Budowniczych Portu Północnego 12, nr. dz. 63;42034;2261011
AERO 2 Sp. z o.o.;LTE1800/10/2812/2/16;zmP;2022-08-31;"21E07'21""";"52N28'47""";Stare Załubice;nr. dz. 363/3;BT13553;1434093
AERO 2 Sp. z o.o.;LTE1800/10/2813/2/13;zmP;2022-08-31;"18E35'56""";"54N18'34""";Gdańsk;Niepołomicka 36;42054;2261011
AERO 2 Sp. z o.o.;LTE1800/10/2814/2/13;zmP;2022-08-31;"19E25'04""";"54N09'04""";Elbląg;Plac Dworcowy 2;42100;2861011
AERO 2 Sp. z o.o.;LTE1800/10/2815/2/13;zmP;2022-08-31;"19E23'48""";"54N11'05""";Elbląg;Wiejska 4, Kościół p.w. Św.Wojciecha;42107;2861011
AERO 2 Sp. z o.o.;LTE1800/10/2816/2/13;zmP;2022-08-31;"19E00'44""";"54N02'38""";Malbork;Zamkowa, dz.nr 25/27;42150;2209011
AERO 2 Sp. z o.o.;LTE1800/10/2817/2/16;zmP;2022-08-31;"18E31'23""";"50N08'04""";Rybnik;Podmiejska 1;BT22108;2473011
AERO 2 Sp. z o.o.;LTE1800/10/2818/2/13;zmP;2022-08-31;"19E02'03""";"53N55'30""";Sztum;Czarnieckiego;42185;2216053
AERO 2 Sp. z o.o.;LTE1800/10/2819/2/13;zmP;2022-08-31;"18E38'08""";"54N21'26""";Gdańsk;Kolonia Ochota 4a;42252;2261011
AERO 2 Sp. z o.o.;LTE1800/10/2820/2/12;zmP;2022-08-31;"22E29'29""";"51N14'02""";Lublin;Roztocze 4a;P12802;0663011
AERO 2 Sp. z o.o.;LTE1800/10/2821/2/13;zmP;2022-08-31;"17E44'11""";"54N32'40""";Lębork;Pionierów, stacja GPZ;42408;2208011
AERO 2 Sp. z o.o.;LTE1800/10/2822/2/13;zmP;2022-08-31;"16E57'55""";"53N59'42""";Miastko;Wieżowa 6;42471;2201063
AERO 2 Sp. z o.o.;LTE1800/10/2823/3/15;zmP;2022-08-31;"21E17'43""";"52N14'28""";Sulejówek;Okrzei 38;14155;1412151
AERO 2 Sp. z o.o.;LTE1800/10/2824/2/13;zmP;2022-08-31;"18E00'24""";"53N07'37""";Bydgoszcz;Plac Wolności 9;42508;0461011
AERO 2 Sp. z o.o.;LTE1800/10/2825/2/13;zmP;2022-08-31;"18E24'06""";"53N24'05""";Świecie n Wisłą;Tucholska 1;42526;0414093
AERO 2 Sp. z o.o.;LTE1800/10/2826/1/12;P;2022-08-31;"17E59'28""";"53N08'02""";Bydgoszcz;Zygmunta Augusta 8;P42546;0461011
AERO 2 Sp. z o.o.;LTE1800/10/2827/2/13;zmP;2022-08-31;"17E45'31""";"52N51'17""";Żnin;K. Janickiego 48;42564;0419063
AERO 2 Sp. z o.o.;LTE1800/10/2828/2/15;zmP;2022-08-31;"21E07'15""";"52N01'57""";Łubna;Łubińska 52, dz. nr 139;14165;1418013
AERO 2 Sp. z o.o.;LTE1800/10/2829/2/13;zmP;2022-08-31;"18E22'44""";"53N23'34""";Świecie n Wisłą;Bydgoska 1;42595;0414093
AERO 2 Sp. z o.o.;LTE1800/10/2830/2/13;zmP;2022-08-31;"18E42'54""";"53N27'08""";Grudziądz;Sobieskiego 8;42609;0462011
AERO 2 Sp. z o.o.;LTE1800/10/2831/3/15;zmP;2022-08-31;"20E41'32""";"52N26'48""";Nowy Dwór Mazowiecki;Żołnierzy Września 1;14168;1414011
AERO 2 Sp. z o.o.;LTE1800/10/2832/2/16;zmP;2022-08-31;"15E54'05""";"51N07'03""";Złotoryja;Jerzmanicka 21, nr. dz. 164/2;BT33507;0226021
AERO 2 Sp. z o.o.;LTE1800/10/2833/2/13;zmP;2022-08-31;"14E29'21""";"53N24'59""";Szczecin;Harnasiów 2;42810;3262011
AERO 2 Sp. z o.o.;LTE1800/10/2834/2/13;zmP;2022-08-31;"14E30'46""";"53N28'16""";Szczecin;Junacka 21;42812;3262011
AERO 2 Sp. z o.o.;LTE1800/10/2835/2/13;zmP;2022-08-31;"16E14'06""";"53N33'06""";Czaplinek;Poznańska, dz.nr 502/25 Istniejąca wieża PTC;42948;3203013
AERO 2 Sp. z o.o.;LTE1800/10/2836/2/13;zmP;2022-08-31;"15E35'24""";"54N10'24""";Kołobrzeg;Wendów, dz.nr 269/9;42985;3208011
AERO 2 Sp. z o.o.;LTE1800/10/2837/3/15;zmP;2022-08-31;"19E10'35""";"50N17'34""";Sosnowiec;Bohaterow Monte Cassino 30;20637;2475011
AERO 2 Sp. z o.o.;LTE1800/10/2838/2/13;zmP;2022-08-31;"21E18'02""";"53N51'21""";Mrągowo;Kolejowa 4 b;43019;2810011
AERO 2 Sp. z o.o.;LTE1800/10/2839/2/13;zmP;2022-08-31;"20E26'55""";"53N47'09""";Olsztyn;Bałtycka 37;43031;2862011
AERO 2 Sp. z o.o.;LTE1800/10/2840/2/13;zmP;2022-08-31;"19E24'41""";"54N11'22""";Elbląg;Porazińskiej 9, dz. nr 47;43066;2861011
AERO 2 Sp. z o.o.;LTE1800/10/2841/2/13;zmP;2022-08-31;"19E58'30""";"53N41'20""";Ostróda;Poniatowskiego, dz. nr 178/65;43082;2815011
AERO 2 Sp. z o.o.;LTE1800/10/2842/2/13;zmP;2022-08-31;"14E54'33""";"53N08'09""";Pyrzyce;Staromiejska 77;43090;3212053
AERO 2 Sp. z o.o.;LTE1800/10/2843/2/13;zmP;2022-08-31;"15E16'37""";"54N03'21""";Trzebiatów n Regą;Nowotki, piekarnia GS, dz. nr  282;43137;3205083
AERO 2 Sp. z o.o.;LTE1800/10/2844/2/13;zmP;2022-08-31;"14E49'58""";"53N33'43""";Goleniów;Konstytucji 3-go Maja 17;43145;3204023
AERO 2 Sp. z o.o.;LTE1800/10/2845/2/13;zmP;2022-08-31;"17E01'43""";"54N28'24""";Słupsk;Kopernika 18;43270;2263011
AERO 2 Sp. z o.o.;LTE1800/10/2846/2/13;zmP;2022-08-31;"15E46'13""";"53N46'33""";Świdwin;Słowiańska 9;43308;3216011
AERO 2 Sp. z o.o.;LTE1800/10/2847/2/13;zmP;2022-08-31;"17E02'40""";"54N28'07""";Słupsk;Obrońców Wybrzeża 4, Slupsk dz. nr 302/9;43314;2263011
AERO 2 Sp. z o.o.;LTE1800/10/2848/2/13;zmP;2022-08-31;"17E01'03""";"54N28'02""";Słupsk;Kołłątaja 32;43315;2263011
AERO 2 Sp. z o.o.;LTE1800/10/2849/2/13;zmP;2022-08-31;"17E00'28""";"54N27'46""";Słupsk;Szczecińska, dz. nr 839/15;43316;2263011
AERO 2 Sp. z o.o.;LTE1800/10/2850/2/13;zmP;2022-08-31;"16E52'46""";"54N34'32""";Ustka;Armii Krajowej 2;43323;2212011
AERO 2 Sp. z o.o.;LTE1800/10/2851/2/13;zmP;2022-08-31;"17E22'47""";"53N39'37""";Człuchów;Słowackiego 19, Człuchów;43334;2203032
AERO 2 Sp. z o.o.;LTE1800/10/2852/2/13;zmP;2022-08-31;"17E46'03""";"54N31'44""";Lębork;Kaszubska 30, Lębork;43338;2208011
AERO 2 Sp. z o.o.;LTE1800/10/2853/2/15;zmP;2022-08-31;"21E06'17""";"52N14'00""";Warszawa;Ostrobramska 77;14639;1465011
AERO 2 Sp. z o.o.;LTE1800/10/2854/2/16;zmP;2022-08-31;"16E24'34""";"54N25'21""";Darłowo;Franciszkańska 4;BT43348;3213011
AERO 2 Sp. z o.o.;LTE1800/10/2855/2/13;zmP;2022-08-31;"18E36'13""";"54N19'42""";Gdańsk;wieża Centertela,  Dąbrówki;43361;2261011
AERO 2 Sp. z o.o.;LTE1800/10/2856/2/13;zmP;2022-08-31;"18E34'32""";"54N25'34""";Sopot;Łokietka, dz. nr  5/7;43366;2264011
AERO 2 Sp. z o.o.;LTE1800/10/2857/2/13;zmP;2022-08-31;"19E01'06""";"52N36'22""";Włocławek;Kościelna 8;43429;0464011
AERO 2 Sp. z o.o.;LTE1800/10/2858/2/16;zmP;2022-08-31;"20E03'36""";"49N59'01""";Wieliczka;Zamkowa 7;BT20475;1219053
AERO 2 Sp. z o.o.;LTE1800/10/2859/2/13;zmP;2022-08-31;"14E42'19""";"52N44'10""";Dębno;Droga Zielona 1;43478;3210033
AERO 2 Sp. z o.o.;LTE1800/10/2860/2/13;zmP;2022-08-31;"16E06'51""";"54N13'04""";Mścice;Morska 152;43523;3209012
AERO 2 Sp. z o.o.;LTE1800/10/2861/3/15;zmP;2022-08-31;"18E53'37""";"52N43'58""";Lubanie;dz. nr 1;BT42619;0418102
AERO 2 Sp. z o.o.;LTE1800/10/2862/2/13;zmP;2022-08-31;"15E24'47""";"53N09'58""";Choszczno;"""Niedziałkowskiego 2A, """"Apteka """"""""W Wieży""""""""""""""";43569;3202023
AERO 2 Sp. z o.o.;LTE1800/10/2863/4/16;zmP;2022-08-31;"20E57'44""";"52N16'52""";Warszawa;Podleśna 61;BT11455;1465011
AERO 2 Sp. z o.o.;LTE1800/10/2864/2/13;zmP;2022-08-31;"14E38'29""";"53N22'22""";Szczecin;Mączna 4, ciepłownia szpitala Zdroje;43607;3262011
AERO 2 Sp. z o.o.;LTE1800/10/2865/2/13;zmP;2022-08-31;"15E13'06""";"52N59'33""";Barlinek;Kościelna 3;43675;3210013
AERO 2 Sp. z o.o.;LTE1800/10/2866/2/13;zmP;2022-08-31;"14E24'56""";"52N56'50""";Chojna;Zwirki i Wigury, dz. nr 36/237;43677;3206033
AERO 2 Sp. z o.o.;LTE1800/10/2867/2/13;zmP;2022-08-31;"18E11'59""";"54N20'03""";Kartuzy;Gen. Hallera 1;43710;2205023
AERO 2 Sp. z o.o.;LTE1800/10/2868/3/15;zmP;2022-08-31;"21E00'02""";"52N12'10""";Warszawa;Boboli 8;14689;1465011
AERO 2 Sp. z o.o.;LTE1800/10/2869/3/16;zmP;2022-08-31;"16E22'41""";"54N26'19""";Darłowo;Gdyńska 3, dz. nr 18\2;BT43722;3213011
AERO 2 Sp. z o.o.;LTE1800/10/2870/2/13;zmP;2022-08-31;"17E29'51""";"54N10'58""";Bytów;Przemysłowa 5;43723;2201023
AERO 2 Sp. z o.o.;LTE1800/10/2871/3/15;zmP;2022-08-31;"19E59'06""";"50N05'20""";Kraków;Dobrego Pasterza 128;20314;1261011
AERO 2 Sp. z o.o.;LTE1800/10/2872/2/12;zmP;2022-08-31;"22E33'27""";"51N15'04""";Lublin;Chmielna 2a, dz. nr 41/1;P12811;0663011
AERO 2 Sp. z o.o.;LTE1800/10/2873/2/15;zmP;2022-08-31;"19E06'33""";"50N01'15""";Wola;Kopalniana 10;22733;2410032
AERO 2 Sp. z o.o.;LTE1800/10/2874/1/12;P;2022-08-31;"18E28'08""";"54N24'58""";Gdańsk;Koziorożca, róg Nowy Świat, dz. nr 91;P43754;2261011
AERO 2 Sp. z o.o.;LTE1800/10/2875/1/12;P;2022-08-31;"18E28'28""";"54N21'47""";Gdańsk;Budowlanych 31;P43757;2261011
AERO 2 Sp. z o.o.;LTE1800/10/2876/2/13;zmP;2022-08-31;"18E24'49""";"54N40'32""";Żelistrzewo;Kasztanowa 2;43783;2211072
AERO 2 Sp. z o.o.;LTE1800/10/2877/2/13;zmP;2022-08-31;"18E37'41""";"54N14'47""";Pruszcz Gdański;Grunwaldzka 62;43786;2204011
AERO 2 Sp. z o.o.;LTE1800/10/2878/2/13;zmP;2022-08-31;"17E56'39""";"52N39'38""";Mogilno;Padniewska 1;43809;0409033
AERO 2 Sp. z o.o.;LTE1800/10/2879/2/13;zmP;2022-08-31;"17E52'28""";"53N34'41""";Tuchola;Czarna Droga, dz. nr 3355/2;43828;0416063
AERO 2 Sp. z o.o.;LTE1800/10/2880/2/13;zmP;2022-08-31;"18E01'24""";"53N07'41""";Bydgoszcz;Sportowa 2;43830;0461011
AERO 2 Sp. z o.o.;LTE1800/10/2881/2/13;zmP;2022-08-31;"17E54'51""";"53N09'44""";Bydgoszcz;Wielorybia;43845;0461011
AERO 2 Sp. z o.o.;LTE1800/10/2882/2/13;zmP;2022-08-31;"18E34'45""";"53N02'46""";Toruń;Rzepakowa 7/9;43851;0463011
AERO 2 Sp. z o.o.;LTE1800/10/2883/2/16;zmP;2022-08-31;"21E45'46""";"51N08'21""";Solec Nad Wisłą;nr. dz. 2615;BT10226;1409062
AERO 2 Sp. z o.o.;LTE1800/10/2884/2/13;zmP;2022-08-31;"19E10'43""";"52N50'31""";Lipno;Staszica 3, Kościół Sw.Trójcy;43876;0408011
AERO 2 Sp. z o.o.;LTE1800/10/2885/2/13;zmP;2022-08-31;"19E24'35""";"53N03'56""";Rypin;Mławska 2;43890;0412011
AERO 2 Sp. z o.o.;LTE1800/10/2886/2/13;zmP;2022-08-31;"18E39'32""";"53N01'48""";Toruń;Łyskowskiego 28;43897;0463011
AERO 2 Sp. z o.o.;LTE1800/10/2887/2/15;zmP;2022-08-31;"20E04'27""";"50N05'12""";Kraków;Karola Łowińskiego 15;26362;1261011
AERO 2 Sp. z o.o.;LTE1800/10/2888/2/13;zmP;2022-08-31;"22E20'22""";"53N49'48""";Ełk;11 listopada 2;43913;2805011
AERO 2 Sp. z o.o.;LTE1800/10/2889/2/13;zmP;2022-08-31;"22E21'37""";"53N48'14""";Ełk;Jana Pawła II 6;43914;2805011
AERO 2 Sp. z o.o.;LTE1800/10/2890/2/13;zmP;2022-08-31;"20E27'34""";"53N45'35""";Olsztyn;Plac Łódzki 3, UW-M, Katedra Systemów Rolniczych;43916;2862011
AERO 2 Sp. z o.o.;LTE1800/10/2891/2/13;zmP;2022-08-31;"20E30'32""";"53N44'29""";Olsztyn;Wilczyńskiego 7;43917;2862011
AERO 2 Sp. z o.o.;LTE1800/10/2892/4/16;zmP;2022-08-31;"20E37'28""";"52N04'50""";Odrano-Wola;Osowiecka 47;BT14698;1405043
AERO 2 Sp. z o.o.;LTE1800/10/2893/2/13;zmP;2022-08-31;"19E06'36""";"54N13'22""";Nowy Dwór Gdański;Wiejska, dz. nr  21/42,  Nowy Dwór Gdański;43964;2210023
AERO 2 Sp. z o.o.;LTE1800/10/2894/2/13;zmP;2022-08-31;"19E49'28""";"54N22'52""";Braniewo;Katedralna 3;43970;2802011
AERO 2 Sp. z o.o.;LTE1800/10/2895/2/13;zmP;2022-08-31;"20E11'57""";"53N14'33""";Działdowo;Leśna 13b;43998;2803011
AERO 2 Sp. z o.o.;LTE1800/10/2896/2/15;zmP;2022-08-31;"18E31'58""";"54N30'58""";Gdynia;Śląska 23/25;BT44001;2262011
AERO 2 Sp. z o.o.;LTE1800/10/2897/2/15;zmP;2022-08-31;"17E01'21""";"51N06'48""";Wrocław;ul. gen. Sikorskiego 08-lut;34264;0264011
AERO 2 Sp. z o.o.;LTE1800/10/2898/2/13;zmP;2022-08-31;"18E29'27""";"54N25'49""";Gdańsk;Spacerowa,, dz. nr 531/9;44010;2262011
AERO 2 Sp. z o.o.;LTE1800/10/2899/2/15;zmP;2022-08-31;"18E34'42""";"54N23'49""";Gdańsk;al.Grunwaldzka 345;BT44011;2261011
AERO 2 Sp. z o.o.;LTE1800/10/2900/2/13;zmP;2022-08-31;"18E39'39""";"54N20'55""";Gdańsk;Szafarnia 10;44015;2261011
AERO 2 Sp. z o.o.;LTE1800/10/2901/3/13;zmP;2022-08-31;"21E32'32""";"51N35'34""";Kozienice;Warszawska 34;12168;1407053
AERO 2 Sp. z o.o.;LTE1800/10/2902/2/15;zmP;2022-08-31;"17E26'28""";"51N49'13""";Koźmin;Wierzbowa 30;30087;3012033
AERO 2 Sp. z o.o.;LTE1800/10/2903/2/13;zmP;2022-08-31;"18E26'25""";"53N20'49""";Chełmno;Dworcowa 40;44058;0404011
AERO 2 Sp. z o.o.;LTE1800/10/2904/2/15;zmP;2022-08-31;"18E03'38""";"53N10'09""";Bydgoszcz;Izerska 19;44060;0461011
AERO 2 Sp. z o.o.;LTE1800/10/2905/2/13;zmP;2022-08-31;"18E42'06""";"53N55'32""";Pelplin;Mickiewicza 21, Cukrownia Pelplin, dz. nr  253/27;44083;2214043
AERO 2 Sp. z o.o.;LTE1800/10/2906/2/13;zmP;2022-08-31;"17E57'40""";"53N18'23""";Koronowo;Przemysłowa 7;44084;0403043
AERO 2 Sp. z o.o.;LTE1800/10/2907/2/13;zmP;2022-08-31;"17E58'48""";"53N47'33""";Czersk;Szkolna 13;44087;2202043
AERO 2 Sp. z o.o.;LTE1800/10/2908/2/12;zmP;2022-08-31;"22E34'06""";"51N12'59""";Lublin;Kruczkowskiego 21, dz. nr 4/4;P12827;0663011
AERO 2 Sp. z o.o.;LTE1800/10/2909/2/13;zmP;2022-08-31;"17E33'17""";"53N41'28""";Chojnice;10 Lutego 15;44089;2202011
AERO 2 Sp. z o.o.;LTE1800/10/2910/2/13;zmP;2022-08-31;"18E27'34""";"53N24'40""";Świecie n Wisłą;Sądowa 18, dz. nr  867/1;44099;0414093
AERO 2 Sp. z o.o.;LTE1800/10/2911/2/13;zmP;2022-08-31;"17E42'37""";"52N51'43""";Żnin;Mickiewicza 41;44112;0419063
AERO 2 Sp. z o.o.;LTE1800/10/2912/3/15;zmP;2022-08-31;"16E19'53""";"51N48'21""";Wschowa;Nowopolna 6;31496;0812033
AERO 2 Sp. z o.o.;LTE1800/10/2913/2/13;zmP;2022-08-31;"18E18'59""";"52N40'43""";Kruszwica;Niepodległości 42\B;44121;0407063
AERO 2 Sp. z o.o.;LTE1800/10/2914/2/13;zmP;2022-08-31;"18E57'19""";"53N16'57""";Wąbrzeźno;Dąbrowskiego 2;44127;0417011
AERO 2 Sp. z o.o.;LTE1800/10/2915/2/13;zmP;2022-08-31;"18E01'18""";"53N06'31""";Bydgoszcz;Boya Żeleńskiego 1;44133;0461011
AERO 2 Sp. z o.o.;LTE1800/10/2916/2/13;zmP;2022-08-31;"18E14'58""";"52N48'06""";Inowrocław;Ks.Wawrzyniaka 15;44155;0407011
AERO 2 Sp. z o.o.;LTE1800/10/2917/2/13;zmP;2022-08-31;"17E43'37""";"53N54'02""";Brusy;Gdańska 2;44163;2202023
AERO 2 Sp. z o.o.;LTE1800/10/2918/2/13;zmP;2022-08-31;"18E25'22""";"53N20'57""";Chełmno;Rynek 28;44208;0404011
AERO 2 Sp. z o.o.;LTE1800/10/2919/2/13;zmP;2022-08-31;"18E41'08""";"53N02'34""";Toruń;Na zapleczu 32;44227;0463011
AERO 2 Sp. z o.o.;LTE1800/10/2920/2/13;zmP;2022-08-31;"21E44'11""";"54N12'25""";Węgorzewo;3 Maja 17;44262;2819033
AERO 2 Sp. z o.o.;LTE1800/10/2921/2/15;zmP;2022-08-31;"18E36'29""";"53N01'09""";Toruń;Grudziądzka 37/45;44279;0463011
AERO 2 Sp. z o.o.;LTE1800/10/2922/2/13;zmP;2022-08-31;"18E00'26""";"53N10'20""";Rynkowo;Jeździecka 6;44299;0461011
AERO 2 Sp. z o.o.;LTE1800/10/2923/2/13;zmP;2022-08-31;"20E28'47""";"53N46'43""";Olsztyn;Plac Wolnosci 1;44335;2862011
AERO 2 Sp. z o.o.;LTE1800/10/2924/3/15;zmP;2022-08-31;"17E27'16""";"50N51'59""";Brzeg;dz. nr 214/1;24913;1601011
AERO 2 Sp. z o.o.;LTE1800/10/2925/2/13;zmP;2022-08-31;"20E33'58""";"54N08'25""";Lidzbark Warmiński;Dąbrowskiego 19;44369;2809011
AERO 2 Sp. z o.o.;LTE1800/10/2926/2/16;zmP;2022-08-31;"20E48'13""";"54N15'55""";Bartoszyce;Gen. Bema 38;BT44370;2801011
AERO 2 Sp. z o.o.;LTE1800/10/2927/2/13;zmP;2022-08-31;"20E58'27""";"53N33'52""";Szczytno;Gnieznienska 2;44386;2817011
AERO 2 Sp. z o.o.;LTE1800/10/2928/2/13;zmP;2022-08-31;"19E20'24""";"53N43'05""";Susz;Kościelna 2;44402;2807063
AERO 2 Sp. z o.o.;LTE1800/10/2929/1/12;P;2022-08-31;"21E22'24""";"54N05'08""";Kętrzyn;Jagiełły;P44407;2808011
AERO 2 Sp. z o.o.;LTE1800/10/2930/2/13;zmP;2022-08-31;"19E39'22""";"54N03'55""";Pasłęk;Mickiewicza 10;44408;2804073
AERO 2 Sp. z o.o.;LTE1800/10/2931/2/13;zmP;2022-08-31;"20E34'47""";"54N07'27""";Lidzbark Warmiński;Plac Kościelny 1;44420;2809011
AERO 2 Sp. z o.o.;LTE1800/10/2932/3/15;zmP;2022-08-31;"19E05'19""";"50N20'42""";Będzin;Marcelego Nowotki 28;20675;2401011
AERO 2 Sp. z o.o.;LTE1800/10/2933/2/13;zmP;2022-08-31;"20E30'00""";"53N46'25""";Olsztyn;Piłsudskiego 63A;44456;2862011
AERO 2 Sp. z o.o.;LTE1800/10/2934/2/12;zmP;2022-08-31;"22E31'58""";"51N11'39""";Lublin;Żeglarska 3;P12830;0663011
AERO 2 Sp. z o.o.;LTE1800/10/2935/2/13;zmP;2022-08-31;"19E24'29""";"54N09'39""";Elbląg;Łączności 1;44467;2861011
AERO 2 Sp. z o.o.;LTE1800/10/2936/2/13;zmP;2022-08-31;"21E00'47""";"53N33'58""";Szczytno;XXX-lecia;44482;2817011
AERO 2 Sp. z o.o.;LTE1800/10/2937/2/13;zmP;2022-08-31;"20E48'55""";"54N15'03""";Bartoszyce;Grota-Roweckiego 1;44499;2801011
AERO 2 Sp. z o.o.;LTE1800/10/2938/2/13;zmP;2022-08-31;"14E29'15""";"53N28'41""";Szczecin;wieża Centertel, parking leśny,  Droga Siedmiu Młynów;44560;3262011
AERO 2 Sp. z o.o.;LTE1800/10/2939/2/13;zmP;2022-08-31;"14E33'17""";"53N27'38""";Szczecin;Bandurskiego, dz. nr 20/1;44603;3262011
AERO 2 Sp. z o.o.;LTE1800/10/2940/2/13;zmP;2022-08-31;"17E21'28""";"53N40'16""";Człuchów;Miejski Ośrodek Sportu;44664;2203011
AERO 2 Sp. z o.o.;LTE1800/10/2941/2/13;zmP;2022-08-31;"17E45'36""";"54N32'38""";Lębork;Spokojna, Wzgorze Czartoryja;44672;2208011
